
[1] Train Loss: -0.0478 | Train Acc: 56.7778 | Val Loss: -0.1534 | Val Acc: 62.8333
[2] Train Loss: -0.1914 | Train Acc: 66.4778 | Val Loss: -0.2083 | Val Acc: 67.3833
[3] Train Loss: -0.2381 | Train Acc: 70.0593 | Val Loss: -0.2721 | Val Acc: 75.9833
[4] Train Loss: -0.3159 | Train Acc: 78.3056 | Val Loss: -0.3303 | Val Acc: 78.8500
[5] Train Loss: -0.3459 | Train Acc: 79.5444 | Val Loss: -0.3485 | Val Acc: 79.5667
[6] Train Loss: -0.3613 | Train Acc: 80.1574 | Val Loss: -0.3559 | Val Acc: 79.1833
[7] Train Loss: -0.3724 | Train Acc: 80.5667 | Val Loss: -0.3703 | Val Acc: 80.1167
[8] Train Loss: -0.3820 | Train Acc: 80.9407 | Val Loss: -0.3792 | Val Acc: 80.3333
[9] Train Loss: -0.3903 | Train Acc: 81.1704 | Val Loss: -0.3869 | Val Acc: 80.4833
[10] Train Loss: -0.3980 | Train Acc: 81.3685 | Val Loss: -0.3942 | Val Acc: 80.5000
