
[1] Train Loss: 7.3485 | Train Acc: 8.9593 | Val Loss: 7.3477 | Val Acc: 8.9833
[2] Train Loss: 7.3483 | Train Acc: 9.0463 | Val Loss: 7.3475 | Val Acc: 9.0333
[3] Train Loss: 7.3481 | Train Acc: 9.1222 | Val Loss: 7.3473 | Val Acc: 9.1000
[4] Train Loss: 7.3478 | Train Acc: 9.2333 | Val Loss: 7.3470 | Val Acc: 9.2000
[5] Train Loss: 7.3476 | Train Acc: 9.3204 | Val Loss: 7.3468 | Val Acc: 9.2833
[6] Train Loss: 7.3474 | Train Acc: 9.4278 | Val Loss: 7.3466 | Val Acc: 9.3333
[7] Train Loss: 7.3472 | Train Acc: 9.5333 | Val Loss: 7.3464 | Val Acc: 9.4333
[8] Train Loss: 7.3470 | Train Acc: 9.6074 | Val Loss: 7.3462 | Val Acc: 9.5667
[9] Train Loss: 7.3467 | Train Acc: 9.6778 | Val Loss: 7.3459 | Val Acc: 9.5667
[10] Train Loss: 7.3465 | Train Acc: 9.7704 | Val Loss: 7.3457 | Val Acc: 9.6500
