
[1] Train Loss: -0.0263 | Train Acc: 16.1778 | Val Loss: -0.0401 | Val Acc: 12.8333
[2] Train Loss: -0.0502 | Train Acc: 17.9093 | Val Loss: -0.1958 | Val Acc: 28.8167
[3] Train Loss: -0.0582 | Train Acc: 19.7259 | Val Loss: -0.2135 | Val Acc: 29.6167
[4] Train Loss: -0.0909 | Train Acc: 21.9759 | Val Loss: 0.1296 | Val Acc: 10.3500
[5] Train Loss: -0.0801 | Train Acc: 20.7148 | Val Loss: 0.0062 | Val Acc: 21.3167
[6] Train Loss: -0.0575 | Train Acc: 17.4074 | Val Loss: -0.1173 | Val Acc: 20.3333
[7] Train Loss: -0.0783 | Train Acc: 17.7481 | Val Loss: -0.1293 | Val Acc: 20.4167
[8] Train Loss: -0.0751 | Train Acc: 17.3037 | Val Loss: -0.1298 | Val Acc: 20.2833
[9] Train Loss: -0.0663 | Train Acc: 16.4463 | Val Loss: -0.1242 | Val Acc: 20.3167
[10] Train Loss: -0.0782 | Train Acc: 17.6259 | Val Loss: -0.1281 | Val Acc: 20.3333
