
[1] Train Loss: 0.0771 | Train Acc: 45.2185 | Val Loss: -0.0160 | Val Acc: 51.2667
[2] Train Loss: -0.0869 | Train Acc: 53.6111 | Val Loss: -0.1073 | Val Acc: 52.4500
[3] Train Loss: -0.1440 | Train Acc: 54.6519 | Val Loss: -0.1442 | Val Acc: 53.4833
[4] Train Loss: -0.1795 | Train Acc: 57.5074 | Val Loss: -0.1804 | Val Acc: 57.6833
[5] Train Loss: -0.2142 | Train Acc: 60.9907 | Val Loss: -0.2107 | Val Acc: 60.1167
[6] Train Loss: -0.2390 | Train Acc: 62.2407 | Val Loss: -0.2313 | Val Acc: 61.1833
[7] Train Loss: -0.2575 | Train Acc: 62.9407 | Val Loss: -0.2507 | Val Acc: 61.5167
[8] Train Loss: -0.3194 | Train Acc: 70.4056 | Val Loss: -0.3315 | Val Acc: 70.9000
[9] Train Loss: -0.3557 | Train Acc: 72.3611 | Val Loss: -0.3501 | Val Acc: 71.3667
[10] Train Loss: -0.3695 | Train Acc: 72.7630 | Val Loss: -0.3613 | Val Acc: 71.5500
