
[1] Train Loss: -0.0822 | Train Acc: 76.6574 | Val Loss: -0.2300 | Val Acc: 82.5500
[2] Train Loss: -0.2830 | Train Acc: 83.4352 | Val Loss: -0.3295 | Val Acc: 83.7667
[3] Train Loss: -0.3657 | Train Acc: 84.4630 | Val Loss: -0.3965 | Val Acc: 84.1667
[4] Train Loss: -0.4251 | Train Acc: 84.7630 | Val Loss: -0.4420 | Val Acc: 83.9833
[5] Train Loss: -0.4713 | Train Acc: 85.0500 | Val Loss: -0.4868 | Val Acc: 84.7833
[6] Train Loss: -0.5084 | Train Acc: 85.1500 | Val Loss: -0.5193 | Val Acc: 84.6000
[7] Train Loss: -0.5394 | Train Acc: 85.2944 | Val Loss: -0.5402 | Val Acc: 83.6500
[8] Train Loss: -0.5652 | Train Acc: 85.2537 | Val Loss: -0.5746 | Val Acc: 84.9833
[9] Train Loss: -0.5882 | Train Acc: 85.4759 | Val Loss: -0.5887 | Val Acc: 84.3167
[10] Train Loss: -0.6072 | Train Acc: 85.6000 | Val Loss: -0.6080 | Val Acc: 84.7333
