
[1] Train Loss: 0.1326 | Train Acc: 48.3815 | Val Loss: -0.3024 | Val Acc: 55.5667
[2] Train Loss: -0.3265 | Train Acc: 55.9519 | Val Loss: -0.3456 | Val Acc: 56.3000
[3] Train Loss: -0.3545 | Train Acc: 56.3667 | Val Loss: -0.3614 | Val Acc: 56.3500
[4] Train Loss: -0.3648 | Train Acc: 56.5556 | Val Loss: -0.3657 | Val Acc: 56.2667
[5] Train Loss: -0.3726 | Train Acc: 56.5685 | Val Loss: -0.3583 | Val Acc: 54.7333
[6] Train Loss: -0.3769 | Train Acc: 56.5352 | Val Loss: -0.3805 | Val Acc: 56.6000
[7] Train Loss: -0.3798 | Train Acc: 56.5259 | Val Loss: -0.3778 | Val Acc: 55.9833
[8] Train Loss: -0.3821 | Train Acc: 56.5593 | Val Loss: -0.3799 | Val Acc: 56.1167
[9] Train Loss: -0.3851 | Train Acc: 56.5926 | Val Loss: -0.3868 | Val Acc: 56.5000
[10] Train Loss: -0.3856 | Train Acc: 56.5352 | Val Loss: -0.3871 | Val Acc: 56.6167
