
[1] Train Loss: 0.1692 | Train Acc: 9.4815 | Val Loss: 0.1266 | Val Acc: 9.3167
[2] Train Loss: 0.1180 | Train Acc: 9.9519 | Val Loss: 0.1053 | Val Acc: 9.8500
[3] Train Loss: 0.1085 | Train Acc: 10.0426 | Val Loss: 0.1060 | Val Acc: 9.6833
[4] Train Loss: 0.1089 | Train Acc: 9.8463 | Val Loss: 0.1032 | Val Acc: 9.7500
[5] Train Loss: 0.0965 | Train Acc: 10.0704 | Val Loss: 0.1061 | Val Acc: 9.8500
[6] Train Loss: 0.0859 | Train Acc: 10.1963 | Val Loss: 0.0686 | Val Acc: 9.8333
[7] Train Loss: 0.0822 | Train Acc: 9.8574 | Val Loss: 0.0896 | Val Acc: 9.6167
[8] Train Loss: 0.0881 | Train Acc: 9.8593 | Val Loss: 0.0845 | Val Acc: 9.9667
[9] Train Loss: 0.0653 | Train Acc: 10.2352 | Val Loss: 0.0567 | Val Acc: 9.8833
[10] Train Loss: 0.0569 | Train Acc: 10.0741 | Val Loss: 0.0444 | Val Acc: 10.2667
