
[1] Train Loss: 4.2753 | Train Acc: 18.5833 | Val Loss: 4.2077 | Val Acc: 20.1500
[2] Train Loss: 4.1562 | Train Acc: 22.0519 | Val Loss: 4.1017 | Val Acc: 27.8833
[3] Train Loss: 4.0458 | Train Acc: 34.2333 | Val Loss: 3.9892 | Val Acc: 36.5833
[4] Train Loss: 3.9360 | Train Acc: 37.6500 | Val Loss: 3.8952 | Val Acc: 37.3333
[5] Train Loss: 3.8533 | Train Acc: 38.2000 | Val Loss: 3.8235 | Val Acc: 37.5333
[6] Train Loss: 3.7859 | Train Acc: 38.4241 | Val Loss: 3.7606 | Val Acc: 37.7333
[7] Train Loss: 3.7249 | Train Acc: 38.6574 | Val Loss: 3.7017 | Val Acc: 37.9833
[8] Train Loss: 3.6668 | Train Acc: 38.9741 | Val Loss: 3.6449 | Val Acc: 38.2667
[9] Train Loss: 3.6104 | Train Acc: 39.4556 | Val Loss: 3.5892 | Val Acc: 38.7667
[10] Train Loss: 3.5547 | Train Acc: 40.1667 | Val Loss: 3.5337 | Val Acc: 39.6333
